Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
23:39.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,6,-,29.80392075,-,973,-,-,-,5640.517631,-,-,-,10,14.64881154,0,8.62879372,11.58886433,17.86000061,0,24.37512207,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
23:40.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,6,-,29.80392075,-,973,-,-,-,5640.517631,-,-,-,10,14.64881154,0,8.62879372,11.58886433,17.86000061,0,24.37512207,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
23:41.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,6,-,29.80392075,-,973,-,-,-,5640.517631,-,-,-,10,14.64881154,0,8.62879372,11.58886433,17.86000061,0,24.37512207,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
23:42.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,6,-,29.80392075,-,973,-,-,-,5640.517631,-,-,-,10,14.64881154,0,8.62879372,11.58886433,17.86000061,0,24.37512207,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
23:43.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,29.80392075,-,955,-,-,-,5640.517631,-,-,-,10,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
23:44.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:45.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:46.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:47.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:48.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:49.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:50.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:51.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:52.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,7,-,28.62745094,-,955,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.6282835,11.58955002,17.46999931,0,24.37368011,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:53.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,28.62745094,-,934,-,-,-,5195.251775,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:54.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:55.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:56.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:57.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:58.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
23:59.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
24:00.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
24:01.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,8,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62777328,11.59023476,16.90999985,0,24.37224007,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
24:02.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.84313774,-,934,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
24:03.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5003.801961,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,78,152,0
24:04.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:05.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:06.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:07.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:08.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:09.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:10.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:11.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,9,-,27.05882263,-,915,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62726402,11.59091854,16.82999992,0,24.37080193,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,78,152,0
24:12.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,27.05882263,-,896,-,-,-,5099.526868,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.80000019,77,152,0
24:13.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:14.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:15.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:16.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:17.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:18.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:19.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:20.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:21.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.66666603,-,896,-,-,-,5035.710263,-,-,-,9,14.64881154,0,8.62675571,11.59160233,15.93999958,0,24.36936569,-,-,0,-,-,-,-,-,-0.05118848,-,12.69999981,77,152,0
24:22.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,5035.710263,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:23.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:24.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:25.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:26.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:27.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:28.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:29.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:30.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,10,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:31.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,888,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.62624836,11.5922842,16.02000046,0,24.36793137,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:32.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4812.352147,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.5,78,152,0
24:33.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:34.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:35.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:36.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:37.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:38.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:39.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
24:40.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,11,-,26.27450943,-,873,-,-,-,4684.718937,-,-,-,9,14.5037738,0,8.625741,11.59296608,15.77000046,0,24.36649895,-,-,0,-,-,-,-,-,-0.19622622,-,12.69999981,78,152,0
